Date;veic_lt;veic_ln;veic_li;veic_prod;veic_exp;auto_lt;auto_ln;auto_li;auto_prod;auto_exp;comlev_lt;comlev_ln;comlev_li;comlev_prod;comlev_exp;cam_lt;cam_ln;cam_li;cam_prod;cam_exp;on_lt;on_ln;on_li;on_prod;on_exp
set/90;75199;75196;3;78913;6151;56342;56339;3;55966;1805;13089;13089;0;16942;3375;4465;4465;0;4708;708;1303;1303;0;1297;263
out/90;80951;80933;18;87506;6084;61039;61021;18;61269;1084;14808;14808;0;19498;4479;4076;4076;0;5176;219;1028;1028;0;1563;302
nov/90;73074;73049;25;89086;6232;56257;56232;25;62702;277;12082;12082;0;19660;5348;3753;3753;0;5045;330;982;982;0;1679;277
dez/90;66440;66371;69;75070;10776;49847;49778;69;52462;2580;11616;11616;0;16710;6959;3808;3808;0;4603;825;1169;1169;0;1295;412
jan/91;55676;54997;679;66239;5796;42865;42186;679;47235;2724;8689;8689;0;13402;2657;3109;3109;0;4250;136;1013;1013;0;1352;279
fev/91;50667;49971;696;50568;2860;37782;37086;696;34361;106;9039;9039;0;11605;2326;2942;2942;0;3261;225;904;904;0;1341;203
mar/91;64387;62464;1923;60514;9980;47473;45550;1923;42369;3748;12208;12208;0;13864;5484;3381;3381;0;2949;277;1325;1325;0;1332;471
abr/91;39359;37568;1791;40666;6685;28502;26711;1791;26899;1282;5927;5927;0;10002;4932;3890;3890;0;2685;248;1040;1040;0;1080;223
mai/91;57761;55942;1819;66477;5689;44692;42873;1819;47104;2318;8603;8603;0;14240;2983;3008;3008;0;3128;175;1458;1458;0;2005;213
jun/91;70347;68844;1503;78605;10477;52209;50706;1503;55118;3156;11980;11980;0;16763;6822;4293;4293;0;4603;257;1865;1865;0;2121;242
jul/91;86617;85149;1468;91767;6154;66121;64653;1468;67282;2990;14708;14708;0;17591;2511;4158;4158;0;4855;307;1630;1630;0;2039;346
ago/91;80835;78018;2817;86694;9111;61988;59172;2816;63085;3515;12876;12875;1;16630;4776;4517;4517;0;5398;526;1454;1454;0;1581;294
set/91;74764;73086;1678;80575;7170;57985;56307;1678;59741;4414;11185;11185;0;14404;2230;4169;4169;0;4633;287;1425;1425;0;1797;239
out/91;82047;80374;1673;90425;8257;62933;61268;1665;64866;3415;13035;13027;8;18136;3893;4344;4344;0;5095;414;1735;1735;0;2328;535
nov/91;70285;69041;1244;81798;9657;55569;54352;1217;59743;4146;11014;10987;27;16092;4609;2141;2141;0;3730;373;1561;1561;0;2233;529
dez/91;58028;55482;2546;66841;11561;46391;44085;2306;49167;4914;8670;8430;240;13647;5635;1512;1512;0;2128;376;1455;1455;0;1899;636
jan/92;46078;45578;500;63613;10972;35907;35423;484;48764;5620;6747;6731;16;11056;4611;1811;1811;0;1433;346;1613;1613;0;2360;395
fev/92;50051;49538;513;74082;14671;39394;38904;490;56231;8766;7892;7869;23;14299;5029;1203;1203;0;1647;454;1562;1562;0;1905;422
mar/92;29881;29292;589;53796;17548;22435;21859;576;36388;9429;4467;4454;13;13306;7030;1844;1844;0;2347;596;1135;1135;0;1755;493
abr/92;72011;70976;1035;59859;15759;56182;55202;980;40629;7033;11517;11462;55;14153;7722;2854;2854;0;2467;425;1458;1458;0;2610;579
mai/92;61440;60691;749;73710;16796;47836;47157;679;53929;9454;10218;10148;70;15356;5852;2182;2182;0;2286;760;1204;1204;0;2139;730
jun/92;67911;66625;1286;82638;13854;52877;51627;1250;60663;7458;11302;11266;36;16625;5044;2408;2408;0;3382;791;1324;1324;0;1968;561
jul/92;73537;71411;2126;87933;16285;56826;54793;2033;64480;10620;12639;12546;93;17646;4057;2783;2783;0;3530;699;1289;1289;0;2277;909
ago/92;71914;69281;2633;83652;14532;57283;54745;2538;64500;8987;11093;10998;95;14259;4309;2158;2158;0;3138;605;1380;1380;0;1755;631
set/92;69998;67457;2541;82328;14983;55106;52740;2366;60497;8878;11813;11638;175;16702;4402;2298;2298;0;3314;979;781;781;0;1815;724
out/92;77891;74583;3308;90902;11650;62003;58981;3022;67311;5312;13025;12739;286;18238;5176;2300;2300;0;3417;591;563;563;0;1936;571
nov/92;73525;69958;3567;87548;12865;58149;54735;3414;64106;7656;12608;12455;153;19145;4054;2225;2225;0;2606;473;543;543;0;1691;682
dez/92;69779;64935;4844;64977;13495;56191;51623;4568;50218;5420;11141;10865;276;12956;6155;1593;1593;0;1393;1075;854;854;0;410;845
jan/93;60203;57576;2627;66168;4643;45992;43970;2022;50369;3575;11516;10976;540;12544;492;1908;1843;65;2208;189;787;787;0;1047;387
fev/93;66316;64499;1817;73042;9234;52760;51194;1566;56376;4617;10644;10403;241;14287;3509;2236;2226;10;1904;546;676;676;0;475;562
mar/93;90388;86643;3745;98691;13571;69774;66762;3012;74710;8215;16098;15392;706;18612;4152;3367;3340;27;3674;783;1149;1149;0;1695;421
abr/93;81220;79202;2018;88839;8547;66183;64484;1699;69336;3841;10919;10604;315;14525;3723;3008;3004;4;3479;561;1110;1110;0;1499;422
mai/93;93846;90500;3346;101055;11829;75432;72412;3020;78640;7457;13917;13620;297;16947;2957;3365;3336;29;3765;712;1132;1132;0;1703;703
jun/93;97743;92968;4775;102512;10194;78551;74502;4049;79880;5336;14772;14106;666;16938;3468;3348;3288;60;3874;835;1072;1072;0;1820;555
jul/93;102034;96457;5577;104493;9542;82725;77879;4846;81958;6178;15222;14574;648;17027;2209;3251;3168;83;3764;654;836;836;0;1744;501
ago/93;115338;106489;8849;115800;9007;91120;83691;7429;87998;4052;19230;17897;1333;21391;3645;3660;3573;87;4529;744;1328;1328;0;1882;566
set/93;106483;98333;8150;106990;8289;86325;79001;7324;83249;4066;14674;13875;799;16933;2914;4107;4080;27;4940;840;1377;1377;0;1868;469
out/93;111349;101285;10064;109989;7960;90384;82047;8337;86354;3987;16066;14454;1612;16918;2659;4008;3896;112;4800;555;891;888;3;1917;759
nov/93;104900;96859;8041;111043;9858;87627;80412;7215;86358;4231;13972;13154;818;18478;4158;3025;3018;7;4799;870;276;275;1;1408;599
dez/93;101345;90656;10689;94678;10172;83732;74586;9146;75236;3348;13751;12313;1438;15154;4728;3100;2997;103;3646;1299;762;760;2;642;797
jan/94;89900;83615;6285;93357;5457;73729;68399;5330;73073;2461;12699;11923;776;15676;2109;2920;2749;171;3285;435;552;544;8;1323;452
fev/94;91994;84379;7615;95060;8183;75143;68529;6614;74067;2975;13516;12651;865;16658;3843;2853;2794;59;3350;756;482;405;77;985;609
mar/94;123373;113541;9832;122600;9162;100718;92855;7863;94580;2783;17915;16351;1564;21587;4799;3925;3722;203;4674;813;815;613;202;1759;767
abr/94;98104;88909;9195;94820;9206;79627;71883;7744;73387;3663;14275;13043;1232;16665;4242;3295;3154;141;3586;569;907;829;78;1182;732
mai/94;116714;105436;11278;119441;11305;96172;86517;9655;92415;3866;15410;14127;1283;19908;5700;4201;4049;152;5701;1093;931;743;188;1417;646
jun/94;111370;98029;13341;109101;12395;90799;79568;11231;84083;6872;15743;13809;1934;18285;4141;4136;3975;161;5383;944;692;677;15;1350;438
jul/94;110787;100253;10534;114188;12699;89515;80449;9066;88383;6378;15740;14412;1328;18891;4691;4832;4695;137;5742;1030;700;697;3;1172;600
ago/94;138165;115631;22534;127038;11982;110078;90752;19326;98560;6331;20127;17522;2605;21081;3767;6368;6163;205;6047;1226;1592;1194;398;1350;658
set/94;114338;97558;16780;103372;9046;93019;79769;13250;81379;4133;15510;12716;2794;16113;3629;4226;4036;190;4696;859;1583;1037;546;1184;425
out/94;119752;99341;20411;108978;9209;95666;78365;17301;83395;4582;17735;14948;2787;18305;3447;5156;5030;126;6011;839;1195;998;197;1267;341
nov/94;143965;116024;27941;124173;9000;117328;93591;23737;96712;3678;19272;15554;3718;19627;3831;5560;5387;173;6272;980;1805;1492;313;1562;511
