id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
21100076,Charming spacious flat in Geneva's Old Town,7129474,Aranzazu,,Commune de Genève,46.19939,6.14928,Entire home/apt,350,3,6,2020-02-12,0.16,1,43,0,
21359870,"Appart.fully furnished 4,5 r Geneva, for long time",4340068,Alessia,,Commune de Genève,46.20604,6.11307,Entire home/apt,135,3,0,,,3,300,0,
21362573,Sweet home - home office and more/contrat de bail,154666199,John,,Carouge,46.17897,6.14301,Entire home/apt,88,15,3,2018-09-27,0.06,7,345,0,
21376508,Centrally Located High End Apartment in Old Town,3528377,Marc,,Commune de Genève,46.20414,6.14319,Entire home/apt,122,5,32,2021-10-11,0.69,83,0,8,
21379419,Calme et verdure à Carouge,106617464,Vincent,,Carouge,46.17937,6.14687,Private room,75,15,0,,,1,88,0,
21448011,Apparte deux piece a carouge,17255523,Caro,,Carouge,46.18865,6.13314,Entire home/apt,70,30,17,2019-08-04,0.38,1,180,0,
21474759,Room in the heart of Geneva,99449935,Steen,,Commune de Genève,46.21397,6.14886,Private room,69,4,2,2021-07-20,0.37,3,11,2,
21479760,Old Town Geneva - 1 bedroom (18.3),10409307,David,,Commune de Genève,46.19981,6.14845,Entire home/apt,100,8,5,2021-02-24,0.14,27,300,1,
21482270,Central with  space and comfort,23612414,Lina,,Commune de Genève,46.19482,6.14967,Private room,65,7,11,2020-02-22,0.22,3,84,0,
21560355,Call It Home - Modern & Spacious 3BR Apartment,3528377,Marc,,Carouge,46.18709,6.1344,Entire home/apt,276,7,55,2020-07-05,1.12,83,79,0,
21599460,Comfortable & Cosy Single Room - Geneva Heart '2,3528377,Marc,,Commune de Genève,46.20044,6.1616,Entire home/apt,128,1,14,2021-10-06,0.36,83,363,6,
21599640,Spacious & Cosy King Room - Geneva Heart '2,3528377,Marc,,Commune de Genève,46.20044,6.1616,Private room,161,1,16,2021-10-14,0.35,83,364,7,
21604492,Nice Studio central Geneva close to lake,156733564,Amelie,,Commune de Genève,46.20823,6.14502,Entire home/apt,200,45,3,2018-12-28,0.07,1,2,0,
21644044,Oasis of peace in the heart of the old town,35188352,Hélène,,Commune de Genève,46.2013,6.14754,Entire home/apt,159,5,30,2021-10-27,0.61,1,87,5,
21678925,Studio cosy proche gare,157808944,Virginie,,Commune de Genève,46.21438,6.14801,Entire home/apt,72,2,44,2021-11-23,0.94,1,57,13,
21686480,Very cosy studio in the center of Geneva!!,140061,Maelle,,Commune de Genève,46.20124,6.15863,Entire home/apt,97,3,13,2019-10-19,0.27,1,358,0,
21692965,"Maunoir | Central, Stylish, Large | Cocoon Homes",6621275,Alessandro & Vanessa,,Commune de Genève,46.20352,6.16029,Entire home/apt,160,60,18,2020-02-12,0.37,3,269,0,
21734698,Calm 1& central room 2 min trains/Aeroport /UN,150225854,Catalina,,Commune de Genève,46.21006,6.13928,Private room,66,1,48,2021-05-01,0.96,2,0,1,
21808888,BOHEMIAN PARADISE cosy & trendy flat near station,54961123,Laureen & Arjun,,Commune de Genève,46.20813,6.1295,Entire home/apt,170,3,4,2021-08-19,0.10,1,0,1,
21840630,Agréable  pied à terre à Carouge,3737690,Philippe,,Carouge,46.19056,6.13459,Entire home/apt,110,3,17,2021-12-01,0.36,28,232,7,
21958415,"""Blue room"", next to GVA airport/UN",160301619,Nathalie,,Vernier,46.22114,6.11093,Private room,57,3,48,2020-06-30,0.98,1,0,0,
21971383,Green room with a view,13560406,Elise,,Bellevue,46.25229,6.14632,Private room,50,15,6,2019-09-29,0.13,2,127,0,
21972181,1 Bedroom  furnished apartement - UN (18.5),10409307,David,,Commune de Genève,46.20871,6.12678,Entire home/apt,109,14,1,2018-02-03,0.02,27,349,0,
21973416,Cosy Furnished Studio- near the Genava Lake (10.5),10409307,David,,Commune de Genève,46.21149,6.14751,Entire home/apt,89,7,10,2021-09-23,0.28,27,208,5,
22033127,Cosy Studio near the lake Geneva,17675448,Mady,,Commune de Genève,46.21433,6.14742,Entire home/apt,141,1,167,2021-12-05,3.39,7,293,28,
22041488,"Genève centre, 3ch/2,5 sdb, balcons, climatisation",9005801,Christine,,Commune de Genève,46.20192,6.1464,Entire home/apt,395,1,106,2021-11-07,2.17,9,318,11,
22072092,Cozy home away from home in Geneva,12207451,Teresa,,Commune de Genève,46.21042,6.12744,Entire home/apt,110,4,0,,,3,143,0,
22091580,Beautiful and well located flat by the lake,9362884,Lara,,Commune de Genève,46.21155,6.14892,Entire home/apt,82,30,28,2021-10-08,0.57,1,1,3,
22101819,Beautiful Apartment  (min. 6 mths/ 3400 CHF mth),15553368,Abigail,,Commune de Genève,46.21142,6.14438,Entire home/apt,115,180,0,,,1,171,0,
22157935,The Corto Maltese room in farmhouse,161822560,Genevieve,,Commune de Genève,46.21628,6.1275,Private room,50,6,1,2020-01-02,0.04,5,90,0,
22162228,Genève : Magnifique appartement près du lac,161875244,Gonzague,,Commune de Genève,46.20648,6.16401,Entire home/apt,140,5,44,2021-11-23,0.92,1,252,12,
22174300,The place to call your home,157070817,Eric,,Commune de Genève,46.20968,6.14751,Private room,70,2,176,2021-12-07,3.60,1,352,29,
22223070,"Bright, Quiet, 2 BDR, Nice Terrace",46143912,Philippe,,Commune de Genève,46.20229,6.16156,Entire home/apt,180,2,25,2019-03-10,0.52,26,0,0,
22264281,1st charming room in Geneva,14849570,Brigitte,,Chêne-Bougeries,46.20039,6.17554,Private room,100,2,33,2021-07-31,0.68,5,275,2,
22288806,The Green room in farmhouse,161822560,Genevieve,,Commune de Genève,46.21626,6.12615,Private room,60,3,1,2020-06-03,0.05,5,331,0,
22288968,The Pink Library room in farmhouse,161822560,Genevieve,,Commune de Genève,46.21566,6.1247,Private room,60,6,0,,,5,269,0,
22343298,Cool flat + 4 BIKES to Explore GENEVA,26924432,Karim,,Commune de Genève,46.21202,6.12819,Entire home/apt,150,1,68,2021-08-28,1.44,4,0,20,
22449304,Room in Cozy Apartment,11365950,Andria,,Commune de Genève,46.19689,6.14526,Private room,65,7,0,,,1,0,0,
22475827,"Chambre près AÉROPORT, PALEXPO, OMS.",48232794,Estefanía,,Grand-Saconnex,46.23519,6.12771,Private room,48,7,9,2021-08-31,0.27,1,84,1,
22476460,Appartement confortable dans l’hyper centre,148503972,Ste,,Commune de Genève,46.20303,6.1372,Private room,71,6,27,2019-11-15,0.89,1,0,0,
22502451,Private room close to UN and airport,165095047,Jaya,,Meyrin,46.23021,6.08333,Private room,48,2,39,2021-10-01,0.81,1,72,1,
22522031,Large pretty safe single room w/private bathroom,114537036,Lilia,,Commune de Genève,46.20923,6.12312,Private room,85,1,25,2021-10-01,0.54,2,364,3,
22531908,Cozy private room in great location,49708983,Nora,,Commune de Genève,46.20375,6.12933,Private room,55,100,17,2018-07-03,0.35,1,0,0,
22565813,In the very heart of GVA great big FLAT,40297581,Suzanne,,Commune de Genève,46.21074,6.14934,Entire home/apt,179,5,4,2019-03-01,0.08,1,0,0,
22585758,Genève: studio tout confort en ville,15385819,Nadia,,Commune de Genève,46.19656,6.16219,Entire home/apt,56,90,13,2020-07-30,0.29,1,301,0,
22593765,Appartement tendance en plein coeur De Geneve,5033535,Muge,,Commune de Genève,46.20021,6.12736,Entire home/apt,119,2,15,2019-06-09,0.33,1,164,0,
22652248,Like @ Home-80m2-2BR-4 guests-10min Geneva center,166824158,Marcia,,Onex,46.18505,6.1092,Entire home/apt,190,15,4,2018-03-26,0.08,1,364,0,
22665542,Lake View - Modern 2BR Apt,3528377,Marc,,Commune de Genève,46.21153,6.15101,Entire home/apt,145,30,30,2019-06-22,0.67,83,31,0,
22682322,Large 2BR Apartment - 5mins Walk to UN,3528377,Marc,,Commune de Genève,46.22441,6.1291,Entire home/apt,235,35,29,2020-08-17,0.61,83,364,0,
22697970,Apparement,78762293,Sabrina,,Chêne-Bougeries,46.20218,6.19821,Entire home/apt,250,1,1,2018-01-29,0.02,2,358,0,
22721865,01 Studio  Genève center Cornavin Lac,167665502,Raphël M,,Commune de Genève,46.20784,6.14218,Entire home/apt,78,1,50,2021-11-05,1.08,4,85,5,
22740212,"Studio Type, Fully Furnished",167895642,Ryan Jose III,,Commune de Genève,46.22445,6.12429,Entire home/apt,50,5,16,2020-02-08,0.33,1,0,0,
22742579,Duplex AEROPORT PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23528,6.12517,Private room,407,1,29,2021-10-23,0.63,7,55,2,
22786989,New appartement in the Old Carouge,3039267,Anouk,,Carouge,46.18099,6.14105,Entire home/apt,140,5,31,2018-09-06,0.65,1,254,0,
22808110,Petit cocon rénové dans un immeuble de prestige,3737690,Philippe,,Commune de Genève,46.20224,6.14551,Entire home/apt,110,3,21,2021-11-14,0.45,28,259,8,
22822880,5* Modern Suit - Old Town View,3528377,Marc,,Commune de Genève,46.20084,6.14747,Entire home/apt,219,2,40,2021-12-09,0.86,83,182,11,
22880514,Luxurious lake view & terrace - Hermance apartment,169308152,Anne,,Hermance,46.29627,6.24268,Entire home/apt,200,7,9,2021-08-19,0.31,1,26,3,
22898906,Cozy mezzanine bed,169488224,Salem,,Onex,46.18664,6.10468,Private room,40,1,0,,,1,179,0,
22900130,Les Pins - Appartment/Loft - Residential area,104503101,Catherine,,Cologny,46.21693,6.18698,Entire home/apt,300,3,1,2021-10-19,0.43,1,329,1,
22903833,01 B Studio Centre Genève,31307191,Bianca,,Commune de Genève,46.20768,6.14224,Entire home/apt,76,1,62,2021-12-12,1.33,13,85,9,
22948679,"""L'Ancienne Epicerie"" in Chambésy Village",42906842,Antonio,,Pregny-Chambésy,46.24333,6.14638,Entire home/apt,155,3,25,2021-10-28,0.54,1,334,4,
22951619,Amazing cosy duplex - 10 min to center of Geneva,1896864,Maria-Cristina,,Satigny,46.21607,6.03834,Entire home/apt,180,2,41,2020-08-16,0.89,1,328,0,
22996481,CHALET - PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23313,6.12515,Private room,160,1,9,2020-02-29,0.21,7,82,0,
22997037,Geneva city center- close to the lake (21.2),10409307,David,,Commune de Genève,46.20128,6.16826,Entire home/apt,93,14,2,2018-10-23,0.05,27,328,0,
22998838,Stylish and independent appartment,18479698,Josephine,,Chêne-Bougeries,46.19021,6.17448,Entire home/apt,107,1,15,2021-10-09,0.33,1,0,4,
23001688,"Appartement traversant à Rive, proche du lac.",9448840,Maxime,,Commune de Genève,46.20121,6.15404,Entire home/apt,300,1,32,2021-11-14,0.67,1,179,8,
23012046,Appartement en campagne spacieux et agréable,170708594,Sophie,,Meinier,46.24708,6.23524,Entire home/apt,65,7,3,2019-09-30,0.07,1,0,0,
23020884,"Apartment in the center of Geneva, only for ladies",134807073,Liza,,Commune de Genève,46.19568,6.14309,Private room,49,2,11,2021-12-10,0.23,2,365,5,
23049562,"Appartement sympa, beau balcon en centre ville.",112830758,Papa,,Commune de Genève,46.21157,6.13576,Shared room,38,1,84,2021-12-08,1.79,1,354,16,
23073310,studio meublé,97066470,Ari,,Onex,46.18561,6.10013,Entire home/apt,100,1,0,,,1,0,0,
23101396,"Room at Gare Cornavin, very calm. NO lift",20463144,Dani,,Commune de Genève,46.20963,6.13826,Private room,47,4,6,2021-07-25,0.14,4,321,2,
23205718,Modern contemporary loft,172559805,Robert,,Commune de Genève,46.21146,6.14975,Private room,180,2,8,2020-03-04,0.23,1,365,0,
23237285,Jolie chambre trés calme,73784186,Irina,,Commune de Genève,46.21887,6.1387,Private room,65,2,47,2019-11-02,1.01,2,0,0,
23246592,Chambre spacieuse et lumineuse à Lancy - Genève,41924738,Erik,,Lancy,46.18178,6.12124,Private room,45,1,20,2021-11-30,0.51,1,287,3,
23304254,DREAM - PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23291,6.12485,Private room,89,1,16,2019-11-12,0.36,7,82,0,
23304953,NEW-YORK  -  PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23375,6.12115,Private room,89,1,15,2019-11-16,0.34,7,82,0,
23320007,Zenitude,103130748,Elisabeth,,Chêne-Bougeries,46.19849,6.18927,Entire home/apt,146,2,30,2021-10-17,0.66,1,8,1,
23340883,Well centered room in Geneva (p),1338573,Andy,,Commune de Genève,46.19086,6.14506,Private room,48,25,28,2021-10-14,0.60,1,124,4,
23354863,"Contact me 
0799466747",158295769,Sohail,,Lancy,46.19734,6.11949,Private room,85,2,1,2019-05-07,0.03,1,83,0,
23393927,Homeboat - your house on the lake,168944779,Chris & Nat,,Commune de Genève,46.21275,6.15445,Entire home/apt,199,1,44,2021-10-20,0.97,2,188,9,
23397668,Private room in central Geneva,174342961,Maikel Emilio,,Commune de Genève,46.21189,6.14807,Private room,67,1,68,2021-11-05,1.45,2,359,3,
23434769,Chambre à louer réservée aux femmes à Vernier,174790512,Shineka,,Vernier,46.20763,6.07441,Private room,40,10,17,2021-10-09,0.53,2,223,2,
23461278,Chambre B Room Centre GE 1,31307191,Bianca,,Commune de Genève,46.21137,6.13409,Private room,41,1,37,2021-12-10,0.80,13,89,7,
23478816,"Lit-canapé dans supersouplex loft, rez-inférieur",44666245,Marie,,Commune de Genève,46.21062,6.12413,Private room,42,2,40,2021-12-21,0.88,15,322,3,
23491832,Lovely apartment in the city center,9813471,Luca,,Commune de Genève,46.19537,6.1446,Entire home/apt,191,2,31,2021-11-05,0.67,1,332,9,
23496834,Chambre spacieuse dans villa calme proche aéroport,12766121,Erik,,Vernier,46.22131,6.1054,Private room,76,30,19,2021-10-25,0.41,3,209,1,
23522575,"Stunning, Renovated Duplex - Old Town",3528377,Marc,,Commune de Genève,46.20161,6.14662,Entire home/apt,125,30,64,2019-07-27,1.39,83,143,0,
23523212,"Stunning, Renovated 1BR - Old Town",3528377,Marc,,Commune de Genève,46.20085,6.14434,Entire home/apt,122,2,48,2019-08-09,1.05,83,143,0,
23542297,A louer chambre près de la gare et Palexpo .,175881164,Isabelle,,Commune de Genève,46.20667,6.12995,Private room,100,2,6,2019-09-23,0.14,1,89,0,
23572346,Relaxing place like your own home,157522202,Andji,,Bardonnex,46.14343,6.13658,Private room,44,1,25,2021-09-01,0.59,1,179,1,
23621747,"Bright and charming flat, Carouge's Area",4249323,SimIldik,,Commune de Genève,46.18884,6.13909,Entire home/apt,110,2,22,2021-11-30,0.49,2,178,6,
23630646,Spacious and modern 4 and 1/2 loft - Geneva center,176830465,Bea,,Commune de Genève,46.1942,6.14594,Entire home/apt,290,2,96,2021-12-19,2.18,2,351,28,
23635950,Excellent situation,81850768,Emmanuelle,,Commune de Genève,46.20703,6.12672,Entire home/apt,130,4,13,2021-12-02,0.28,4,36,1,
23636260,Appartement 3 pièces plein centre de Genève,10619035,Sebastien,,Commune de Genève,46.21119,6.14801,Entire home/apt,95,3,24,2021-09-11,0.55,1,0,4,
23641533,Grand appartement lumineux proche du lac,30117680,Juan,,Versoix,46.28413,6.16171,Entire home/apt,80,5,0,,,1,11,0,
23699607,Studio Confortable au cœur de la ville,51748386,Sonia,,Commune de Genève,46.20407,6.15915,Entire home/apt,90,2,41,2021-11-28,0.90,1,0,5,
23714530,Appartement  avec grande terrasse très bien situé,17675448,Mady,,Commune de Genève,46.21397,6.14655,Entire home/apt,150,1,131,2020-03-05,2.85,7,315,0,
23714879,Cozy studio close to downtown Geneva,17675448,Mady,,Commune de Genève,46.21528,6.14824,Entire home/apt,115,1,162,2021-11-14,3.52,7,358,32,
23736667,"studio au grand-saconnex, ONU,BIT, OMS, PALEXPO",45436152,Alexia & Johan,,Grand-Saconnex,46.23728,6.12605,Entire home/apt,60,4,69,2021-11-22,1.55,1,310,17,
23758878,Appartement au centre ville,178203111,Ambre,,Commune de Genève,46.20349,6.13694,Entire home/apt,90,6,24,2020-10-24,0.52,1,0,0,
23767256,Chambre 13m2 avec terrasse sur le Jet d'eau,176981300,M.A,,Commune de Genève,46.20107,6.16303,Private room,60,5,8,2019-11-24,0.19,2,180,0,
23794805,A room in Servette in an apartment,53473765,Jeanette,,Commune de Genève,46.214,6.13012,Private room,70,1,40,2021-10-20,0.87,2,28,3,
23834694,Large family home with great garden.,40586782,Hervé,,Plan-les-Ouates,46.17592,6.10937,Entire home/apt,150,7,1,2018-08-23,0.02,1,54,0,
23849560,Appartement de standing en Vieille-Ville,3737690,Philippe,,Commune de Genève,46.20285,6.14408,Entire home/apt,130,300,35,2021-11-04,0.76,28,84,5,
23850452,"4 pièces au calme, grande terrasse, parking privé.",47793718,Laurence,,Plan-les-Ouates,46.16825,6.12615,Entire home/apt,110,7,7,2021-07-11,0.17,1,0,1,
23901725,Studio Geneva Centre,77788680,Giorgia,,Commune de Genève,46.19609,6.14445,Shared room,119,2,15,2019-03-14,0.34,2,89,0,
23915971,Studio au coeur de Genève,136202762,Mohammed Amine,,Commune de Genève,46.19607,6.14266,Entire home/apt,129,1,21,2018-10-20,0.47,1,83,0,
23918133,Central mini Loft in charming neighborhood,19889729,Julien,,Commune de Genève,46.19323,6.14477,Entire home/apt,70,7,4,2019-07-02,0.09,1,87,0,
23969107,Nice flat in the center of Geneva,38908477,Sabrina,,Commune de Genève,46.19952,6.15761,Private room,140,3,5,2018-12-09,0.11,1,364,0,
23984563,A apartment avec jardin Apartment with GARDEN,36948536,Valentin,,Meyrin,46.22387,6.10699,Entire home/apt,160,3,4,2019-03-19,0.09,1,54,0,
24038384,Private Room in carouge,54739570,Sabine,,Carouge,46.1838,6.14143,Private room,80,2,38,2020-07-11,0.85,1,89,0,
24055168,quiet and sunny apartment next to old town,41355937,Daniel,,Commune de Genève,46.19508,6.15393,Entire home/apt,95,5,18,2019-11-29,0.42,1,84,0,
24143796,"Nice room for rent, just 5 minutes from downtown!!",48280154,Loulou,,Commune de Genève,46.21743,6.11746,Private room,65,2,16,2018-08-31,0.35,1,270,0,
24213085,Central 2 bedroom flat in heart of Eaux-vives,26924432,Karim,,Commune de Genève,46.20249,6.15995,Entire home/apt,229,2,166,2021-09-20,3.67,4,275,18,
24234484,Private room close to the UN,6640302,Daryl,,Commune de Genève,46.21517,6.13515,Private room,50,1,121,2021-11-28,2.68,1,0,7,
24275836,Family duplex with private garden near town center,27372054,Iva,,Commune de Genève,46.20198,6.17029,Entire home/apt,330,4,20,2021-08-28,0.48,1,26,4,
24341822,The Hamlet - Townhouse 12,3111534,The Hamlet,,Commune de Genève,46.19977,6.15022,Entire home/apt,873,3,2,2019-03-13,0.04,15,0,0,
24383151,Lancy: maison avec vue,9784670,Kirsten,,Plan-les-Ouates,46.17471,6.11017,Entire home/apt,540,7,3,2019-07-29,0.10,1,56,0,
24392188,00 Studio Gare Cornavin aeroport Cern,31307191,Bianca,,Commune de Genève,46.20955,6.14505,Entire home/apt,90,1,64,2021-12-05,1.43,13,77,12,
24407671,"Les Acacias, Geneva",184254467,Winston,,Commune de Genève,46.19154,6.13741,Private room,65,1,91,2020-02-29,2.11,1,269,0,
24556014,Cosy studio,185514532,Thea,,Chêne-Bougeries,46.20441,6.1841,Entire home/apt,90,30,0,,,2,358,0,
24663997,"Appartement confortable, aux portes de Genève.",166133712,Julien,,Thônex,46.19286,6.20646,Entire home/apt,77,12,37,2021-11-06,0.84,1,294,5,
24812881,Sunny Central Room with private bath,6440787,Cristal,,Commune de Genève,46.20595,6.12955,Private room,80,3,4,2019-10-09,0.10,2,83,0,
24850134,chambre calme,187849434,Kamal,,Lancy,46.1883,6.12025,Private room,42,1,198,2021-07-01,4.50,1,203,3,
24859784,Proche de l’aéroport et Cerne,187932937,Hhh,,Meyrin,46.22539,6.06661,Private room,104,1,16,2020-03-05,0.36,1,0,0,
24914339,Cozy apartment close to the bars and lake,188360017,Maria,,Commune de Genève,46.20242,6.16001,Entire home/apt,92,4,27,2021-11-30,0.65,1,15,10,
24931447,Golden villa,188491100,Reza,,Commune de Genève,46.20951,6.1336,Entire home/apt,150,1,20,2019-10-29,0.45,1,84,0,
24950831,Appartement aux portes de Genève/St.-Julien,30843599,Sylvia Hermione,,Perly-Certoux,46.15187,6.0888,Entire home/apt,99,5,6,2021-08-16,0.14,1,328,1,
24988143,Comfortable room in Geneva with private bathroom,46643242,Ricardo,,Commune de Genève,46.20892,6.12499,Private room,45,1,454,2021-12-12,10.29,1,36,103,
25003391,Charming penthouse studio near the UN and lake,19693948,Catherine,,Commune de Genève,46.21758,6.14729,Entire home/apt,1000,3,7,2019-05-13,0.16,1,90,0,
25046205,2ème chambre charmante à Genève,14849570,Brigitte,,Chêne-Bougeries,46.20039,6.17554,Private room,100,3,3,2019-07-07,0.10,5,0,0,
25048631,appartement meublé a louer,53124969,Hind,,Commune de Genève,46.21638,6.13491,Entire home/apt,250,4,2,2018-11-29,0.05,1,363,0,
25056162,"Adresses Privees B 90m², pied à terre d'affaires",4187635,Patricia,,Chêne-Bougeries,46.19781,6.17749,Entire home/apt,190,5,5,2021-10-01,0.11,3,83,2,
25120694,Très lumineux  et calme,174342961,Maikel Emilio,,Commune de Genève,46.21044,6.14992,Entire home/apt,130,22,3,2021-10-31,0.13,2,165,2,
25136911,Appartement Centre genève,155368531,Trezo,,Commune de Genève,46.20887,6.14117,Entire home/apt,75,1,0,,,1,300,0,
25139027,Cosy Apartment @ Champel Geneva city center,19755233,Ousmane,,Commune de Genève,46.19501,6.16903,Private room,104,2,9,2021-03-29,0.21,1,363,1,
25241049,Appartement calme cosy,26196517,Alexandrine,,Lancy,46.17776,6.12365,Entire home/apt,73,1,14,2020-08-15,0.33,1,69,0,
25279945,Presigne: campagne de reve,56922312,Ramel,,Presinge,46.22014,6.26924,Entire home/apt,3000,1,1,2018-12-26,0.03,1,365,0,
25314275,Cozy apartment close to UN recently renovated,25735578,Giulia,,Commune de Genève,46.21837,6.13592,Entire home/apt,110,6,34,2021-12-10,0.87,1,26,9,
25401700,Pink room with a view,13560406,Elise,,Bellevue,46.25017,6.14597,Private room,49,7,5,2020-04-09,0.13,2,319,0,
25440502,Residential Area - 3 Bedrooms Apartment,3528377,Marc,,Commune de Genève,46.18948,6.1648,Entire home/apt,116,2,2,2018-06-29,0.05,83,0,0,
25487069,Magnifique appartement très bien placé au centre,18793821,Joao,,Commune de Genève,46.21257,6.14532,Entire home/apt,122,1,44,2020-03-05,1.12,2,0,0,
25504660,Calm & Spacious 3 Bedrooms - Jet D'eau View,3528377,Marc,,Commune de Genève,46.20537,6.15907,Entire home/apt,321,3,37,2021-12-07,0.88,83,343,11,
25507726,Rooftop Apartment,11209740,Marianne,,Carouge,46.18509,6.14146,Entire home/apt,260,3,4,2021-12-12,0.09,2,364,2,
25557751,Appartement à la Gradelle,6686998,Seyma,,Cologny,46.21547,6.18082,Entire home/apt,100,4,1,2020-01-19,0.04,1,179,0,
25558382,Spacious room in the heart of Les Eaux-Vives,16569361,Laurent,,Commune de Genève,46.20344,6.16109,Private room,70,1,0,,,1,54,0,
25716711,Spacieux appartement -vue sur lac- central & calme,59897623,Coline,,Commune de Genève,46.2167,6.14715,Entire home/apt,219,4,7,2021-11-28,0.24,2,84,4,
25764077,Studio au dernier étage avec superbe vue au calme.,193632496,Nathalie,,Commune de Genève,46.18816,6.15348,Entire home/apt,90,1,82,2021-08-08,1.91,1,322,6,
25776508,Room for rent in the heart of Geneva,97653619,Barbot,,Commune de Genève,46.21134,6.1487,Private room,66,1,333,2021-12-17,7.72,4,320,59,
25796141,Appartement de 360m2 en vieille ville,64227174,Charlotte,,Commune de Genève,46.19962,6.14918,Entire home/apt,810,4,1,2018-09-11,0.02,1,177,0,
25859977,Appartement charmant sous les toits,10405804,Léa,,Commune de Genève,46.20587,6.12751,Entire home/apt,95,3,18,2019-09-22,0.43,1,0,0,
25886296,"Nice appartment: 10 min from UN, lake and airport.",66793031,José,,Commune de Genève,46.20556,6.13211,Entire home/apt,125,1,63,2021-12-03,1.49,1,363,5,
25942178,Cozy apartment in Old Town,176692849,Diana,,Commune de Genève,46.20211,6.14528,Entire home/apt,80,28,0,,,1,195,0,
26115359,Appartement au coeur de Genève à Plainpalais,53528534,Julie,,Commune de Genève,46.19977,6.13937,Entire home/apt,150,2,19,2021-11-12,0.45,1,361,3,
26119727,"2.5 rooms in Geneva close to UN, center & airport",25633725,Timothée,,Commune de Genève,46.22428,6.1249,Entire home/apt,130,1,6,2021-09-12,0.14,1,358,1,
26140465,"Genève vieille ville, bel appart. Att: 3 nuits min",194994154,Pierre,,Commune de Genève,46.20236,6.15018,Entire home/apt,230,3,12,2021-09-26,0.28,1,221,6,
26175658,Idéal pour voyage d'affaires/tourisme vue Genève,45988002,Camille&Ke,,Commune de Genève,46.21409,6.12918,Entire home/apt,260,1,12,2020-07-11,0.30,1,89,0,
26230721,chambre meublée,119888913,Mm,,Versoix,46.29089,6.16343,Private room,45,5,1,2018-09-21,0.03,2,362,0,
26240736,Studio central près du Gara Cornavin et lac,17675448,Mady,,Commune de Genève,46.21505,6.1481,Entire home/apt,129,1,112,2021-11-19,2.62,7,349,30,
26267529,"Onu, aéroport, centre ville",57784954,"Vivi, Victor",,Commune de Genève,46.20712,6.14319,Private room,48,1,116,2021-12-09,2.73,2,76,35,
26318024,"LES PAQUIS, 50m FROM LAKE",46143912,Philippe,,Commune de Genève,46.21418,6.15084,Entire home/apt,99,2,21,2021-10-19,0.51,26,34,7,
26329246,Studio dans une villa,198009739,Henri,,Commune de Genève,46.1976,6.16994,Entire home/apt,75,5,42,2021-10-05,0.99,1,172,2,
26392547,Cosy city-centre retreat (cat OK :-) ),151404308,Mei-Yin,,Commune de Genève,46.19839,6.14859,Entire home/apt,70,7,15,2021-10-17,0.37,1,0,6,
26408295,Amazing flat by the Jet d'Eau,47816406,Kevin,,Commune de Genève,46.20248,6.15848,Entire home/apt,85,1,24,2020-12-26,0.57,1,0,1,
26410923,Peaceful Nest In The Heart Of Geneva,13309265,Andrea,,Commune de Genève,46.18855,6.15366,Entire home/apt,135,3,11,2021-10-21,0.26,1,363,2,
26468107,"Appartement spacieux, grande terrasse",14006575,Candy,,Carouge,46.18739,6.13626,Entire home/apt,100,4,5,2019-08-09,0.13,1,0,0,
26470529,Cosy appartment for 2 - <3 in city center,193864947,Jérémy,,Commune de Genève,46.20187,6.12827,Entire home/apt,211,3,0,,,1,87,0,
26490977,2 bedroom apartment in the heart of Geneva!,97653619,Barbot,,Commune de Genève,46.20966,6.14963,Entire home/apt,395,1,4,2021-11-07,0.13,4,229,2,
26525411,Room in the heart of Geneva!,97653619,Barbot,,Commune de Genève,46.20931,6.14874,Private room,80,2,61,2021-11-05,1.47,4,248,9,
26598431,Appartement de luxe de 135m2 proche de tout,199978862,Estelle,,Versoix,46.28673,6.16054,Entire home/apt,365,3,5,2021-07-11,0.17,1,0,1,
26626507,TT Smart Apartment,132924917,Mohammed,,Commune de Genève,46.20768,6.13889,Entire home/apt,85,80,12,2020-12-02,0.28,1,0,0,
26656429,Bright room with terrace and private bathroom,45887998,Viktor,,Commune de Genève,46.22182,6.12978,Private room,97,4,34,2021-11-13,0.81,1,103,2,
26680149,Stylish family house between city and countryside,19270333,Wendy,,Plan-les-Ouates,46.1628,6.12931,Entire home/apt,170,9,1,2018-08-07,0.02,1,0,0,
26715273,ROOM SHARING GENEVA CENTRE ( GIRLS ONLY),77788680,Giorgia,,Commune de Genève,46.19397,6.14402,Shared room,126,2,4,2019-04-03,0.10,2,364,0,
26769006,beautiful apartment in the center of Geneva,77433316,Marie-France,,Commune de Genève,46.20703,6.13059,Entire home/apt,120,4,4,2020-01-06,0.12,1,1,0,
26798787,Quick Inns!,28245272,Joseph,,Commune de Genève,46.21194,6.13312,Private room,90,1,7,2019-02-25,0.17,1,147,0,
